     Not-Attended,64,65,63,62,59,64,67,26,100,67,89,48,56,50,59,57,50,62
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,46,65,25,48,88,27,47,74,24,47,41,52,71,82,65,69,75,65
     Non-member,54,35,75,52,12,73,53,26,76,53,59,48,29,18,35,31,25,35
Western Samar,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 33),(n = 27),(n = 60),(n = 36),(n = 24)
Age,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,55,52
    standard deviation,,,,,,,,,,,,,11,11,11,11,11,11
    range,-,-,-,-,-,-,-,-,-,-,-,-,31 - 76,31 - 76,37 - 76,31 - 77,31 - 77,37 - 76
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,0,0,0,0,0,0,0,0,0,0,0,0,60,58,63,60,58,63
     Female,0,0,0,0,0,0,0,0,0,0,0,0,40,42,37,40,42,38
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,8,4
     Married,0,0,0,0,0,0,0,0,0,0,0,0,88,88,89,88,86,92
     Widow/widower,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,5,6,4
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,8,7
    standard deviation,,,,,,,,,,,,,3,3,3,3,3,3
    range,-,-,-,-,-,-,-,-,-,-,-,-,0 - 14,0 - 14,1 - 14,0 - 14,0 - 14,1 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,30,28
    standard deviation,,,,,,,,,,,,,14,13,15,14,14,15
    range,-,-,-,-,-,-,-,-,-,-,-,-,5 - 68,10 - 56,5 - 68,5 - 68,10 - 58,5 - 68
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,6,5,6
    standard deviation,,,,,,,,,,,,,2,2,2,2,2,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,2 - 13,2 - 13,3 - 12,2 - 13,2 - 13,3 - 12
     Male household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3
     Female household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,73,0,0
    Non-Farming,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0
    Other Farming / Fishing,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,0,0,0,0,0,0,0,0,0,0,0,0,67,70,63,67,69,63
     Not-Attended,0,0,0,0,0,0,0,0,0,0,0,0,33,30,37,33,31,38
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,0,0,0,0,0,0,0,0,0,0,0,0,73,79,67,75,78,71
     Non-member,0,0,0,0,0,0,0,0,0,0,0,0,27,21,33,25,22,29
Zamboanga del Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 42),(n = 19),(n = 23),(n = 42),(n = 28),(n = 14),(n = 60),(n = 32),(n = 28),(n = 60),(n = 34),(n = 26),(n = 60),(n = 32),(n = 28),(n = 60),(n = 36),(n = 24)
Age,,,,,,,,,,,,,,,,,,
    mean,53,54,52,53,56,47,50,52,47,49,51,47,55,55,55,55,54,57
    standard deviation,13,14,13,13,14,11,14,13,15,14,14,13,11,11,12,12,12,12
    range,32 - 77,32 - 77,33 - 74,32 - 77,32 - 77,33 - 72,24 - 82,28 - 82,24 - 79,25 - 82,29 - 82,25 - 79,29 - 82,31 - 78,29 - 82,27 - 78,27 - 78,29 - 78
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,88,79,96,88,86,93,85,78,93,85,76,96,78,75,82,82,78,88
     Female,12,21,4,12,14,7,15,22,7,15,24,4,22,25,18,18,22,13
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,2,5,0,2,4,0,2,3,0,3,6,0,2,3,0,3,6,0
     Married,81,68,91,81,75,93,83,72,96,85,76,96,82,81,82,87,86,88
     Widow/widower,17,26,9,17,21,7,13,22,4,10,15,4,15,16,14,10,8,13
     Separated,0,0,0,0,0,0,2,3,0,2,3,0,2,0,4,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,8,7,7,8,7,8,8,8,8,8,8,8,8,8,8,9,8
    standard deviation,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3
    range,2 - 14,3 - 14,2 - 14,2 - 14,2 - 14,2 - 12,2 - 14,2 - 14,2 - 14,2 - 14,2 - 14,2 - 14,1 - 14,3 - 14,1 - 14,1 - 14,3 - 14,1 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,26,26,26,26,28,22,27,31,22,27,29,24,36,37,35,36,35,36
    standard deviation,14,15,14,14,15,12,15,13,16,14,13,15,12,10,13,12,12,14
    range,2 - 60,6 - 57,2 - 60,2 - 60,2 - 60,6 - 54,2 - 65,5 - 65,2 - 64,2 - 64,5 - 57,2 - 64,10 - 63,13 - 53,10 - 63,10 - 63,10 - 53,10 - 63
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,4,4,5,4,4,6,5,6,4,5,6,4,6,6,5,4,4,5
    standard deviation,2,2,3,2,2,3,2,3,1,2,3,1,2,3,2,2,2,2
    range,1 - 11,2 - 9,1 - 11,1 - 11,1 - 9,2 - 11,1 - 14,1 - 14,3 - 7,1 - 15,1 - 15,2 - 7,1 - 15,1 - 15,2 - 12,1 - 9,1 - 7,2 - 9
     Male household member [mean],2,2,3,2,2,3,2,3,2,2,3,2,3,3,2,2,2,3
     Female household member [mean],2,2,2,2,2,3,3,3,2,3,3,2,3,3,3,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,60,68,52,60,57,64,73,84,61,67,74,58,77,0,0,75,0,0
    Non-Farming,19,21,17,19,25,7,13,13,14,15,21,8,8,0,0,8,0,0
    Other Farming / Fishing,19,5,30,19,14,29,2,0,4,2,0,4,5,0,0,2,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,31,47,17,38,43,29,27,38,14,27,29,23,62,78,43,65,61,71
     Not-Attended,69,53,83,62,57,71,73,63,86,73,71,77,38,22,57,35,39,29
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,57,68,48,71,68,79,48,59,36,48,65,27,53,69,36,48,61,29
     Non-member,43,32,52,29,32,21,52,41,64,52,35,73,47,31,64,52,39,71
Zamboanga del Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 39),(n = 12),(n = 51),(n = 42),(n = 9),(n = 60),(n = 45),(n = 15),(n = 60),(n = 49),(n = 11),(n = 60),(n = 53),(n = 7),(n = 60),(n = 52),(n = 8)
Age,,,,,,,,,,,,,,,,,,
    mean,50,51,48,50,51,45,54,53,57,55,56,50,54,55,51,55,55,53
    standard deviation,12,12,13,12,11,15,12,11,15,13,13,12,10,9,11,10,10,11
    range,28 - 79,28 - 79,31 - 69,25 - 79,28 - 79,25 - 67,24 - 88,24 - 88,31 - 84,29 - 89,29 - 89,31 - 72,33 - 74,33 - 74,36 - 64,34 - 77,34 - 77,37 - 69
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,71,69,75,73,74,67,83,78,100,85,82,100,77,79,57,77,77,75
     Female,29,31,25,27,26,33,17,22,0,15,18,0,23,21,43,23,23,25
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,4,3,8,4,5,0,0,0,0,0,3,4,0,5,6,0,,
     Married,73,74,67,75,76,67,78,76,87,78,76,91,75,74,86,75,73,88
     Widow/widower,20,23,8,18,17,22,17,20,7,17,18,9,18,19,14,18,19,13
     Separated,4,0,17,4,2,11,5,4,7,5,6,0,3,4,0,2,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,6,8,8,6,8,8,6,8,8,6,9,9,7,9,9,5
    standard deviation,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,3
    range,0 - 14,0 - 14,1 - 11,0 - 14,0 - 14,4 - 11,1 - 14,1 - 14,1 - 12,1 - 14,1 - 14,1 - 12,1 - 14,1 - 14,3 - 14,1 - 14,1 - 14,1 - 10
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,26,26,27,26,26,22,28,28,28,30,32,24,34,35,33,35,35,34
    standard deviation,13,14,12,13,14,9,14,13,15,12,12,11,14,15,14,14,14,17
    range,2 - 72,2 - 72,7 - 50,2 - 72,2 - 72,2 - 30,2 - 65,2 - 65,8 - 60,5 - 61,5 - 61,9 - 47,6 - 65,6 - 65,10 - 54,1 - 65,1 - 65,10 - 60
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,6,5,6,6,4,4,4,5,5,5,4,5,4,6,5,5,5
    standard deviation,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
    range,1 - 13,2 - 13,1 - 11,1 - 13,2 - 13,1 - 8,1 - 11,2 - 11,1 - 8,1 - 10,2 - 10,1 - 8,1 - 10,1 - 10,3 - 10,1 - 12,1 - 12,1 - 7
     Male household member [mean],3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2
     Female household member [mean],3,3,2,3,3,2,2,2,2,2,2,2,3,2,4,3,3,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,92,92,92,92,93,89,92,93,87,100,100,100,98,0,0,85,0,0
    Non-Farming,2,0,8,4,2,11,5,2,13,27,29,18,2,0,0,13,0,0
    Other Farming / Fishing,4,5,0,4,5,0,0,0,0,2,0,9,0,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,43,46,33,43,45,33,70,73,60,70,69,73,62,62,57,70,73,50
     Not-Attended,57,54,67,57,55,67,30,27,40,30,31,27,38,38,43,30,27,50
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,82,87,67,69,69,67,87,91,73,87,88,82,78,81,57,87,92,50
     Non-member,18,13,33,31,31,33,13,9,27,13,12,18,22,19,43,13,8,50
Zamboanga Sibugay,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 22),(n = 4),(n = 18),(n = 22),(n = 10),(n = 12),(n = 26),(n = 9),(n = 17),(n = 26),(n = 6),(n = 20),(n = 60),(n = 43),(n = 17),(n = 60),(n = 23),(n = 37)
Age,,,,,,,,,,,,,,,,,,
    mean,54,52,54,54,52,55,53,53,53,55,52,56,54,53,56,55,53,57
    standard deviation,10,8,11,10,11,10,12,8,14,10,7,11,14,14,14,15,15,14
    range,26 - 73,44 - 59,26 - 73,26 - 73,26 - 66,39 - 73,22 - 72,43 - 63,22 - 72,28 - 73,44 - 63,28 - 73,29 - 82,29 - 82,32 - 80,29 - 82,30 - 79,29 - 82
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,86,75,89,86,100,75,77,78,76,73,83,70,70,67,76,70,78,65
     Female,14,25,11,14,0,25,23,22,24,27,17,30,30,33,24,30,22,35
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,4,0,6,4,0,5,2,0,6,2,0,3,,
     Married,81,67,83,81,89,75,85,78,88,81,83,80,85,86,82,87,91,84
     Widow/widower,19,33,17,19,11,25,12,22,6,12,17,10,12,12,12,12,9,14
     Separated,0,0,0,0,0,0,0,0,0,4,0,5,2,2,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,12,7,7,7,7,10,8,11,10,8,10,9,9,8,8,9,8
    standard deviation,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3
    range,0 - 14,8 - 14,0 - 14,0 - 14,0 - 14,2 - 14,3 - 14,3 - 14,3 - 14,3 - 14,3 - 14,3 - 14,3 - 14,3 - 14,4 - 12,3 - 14,3 - 14,3 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,24,33,22,24,24,24,21,24,19,21,23,21,31,30,33,31,29,33
    standard deviation,12,9,12,12,13,11,12,9,14,12,7,14,15,14,18,15,14,16
    range,6 - 40,19 - 40,6 - 40,6 - 40,6 - 37,6 - 40,2 - 42,13 - 42,2 - 40,2 - 42,14 - 32,2 - 42,3 - 65,3 - 62,4 - 65,3 - 65,3 - 60,4 - 65
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,5,5,5,5,4,5,6,6,5,5,6,5,4,6,4,5,4,5
    standard deviation,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2
    range,1 - 10,3 - 7,1 - 10,1 - 10,1 - 10,2 - 10,2 - 9,3 - 8,2 - 9,2 - 9,3 - 8,2 - 9,1 - 11,2 - 11,1 - 7,1 - 12,1 - 8,1 - 12
     Male household member [mean],3,3,3,3,2,3,3,3,3,2,3,2,2,3,2,2,2,2
     Female household member [mean],2,2,2,2,2,2,3,3,2,3,3,3,2,3,2,3,2,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,68,100,61,68,70,67,77,89,71,73,100,65,78,0,0,82,0,0
    Non-Farming,5,0,6,5,0,8,8,0,12,12,0,15,5,0,0,12,0,0
    Other Farming / Fishing,9,0,11,9,0,17,0,0,0,0,0,0,3,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,27,25,28,9,20,0,65,89,53,65,33,75,68,70,65,73,78,70
     Not-Attended,73,75,72,91,80,100,35,11,47,35,67,25,32,30,35,27,22,30
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,23,50,17,14,20,8,31,33,29,27,0,35,65,67,59,35,26,41
     Non-member,77,50,83,86,80,92,69,67,71,73,100,65,35,33,41,65,74,59
Bukidnon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 48),(n = 30),(n = 18),(n = 48),(n = 42),(n = 6),(n = 86),(n = 73),(n = 13),(n = 86),(n = 76),(n = 10),(n = 86),(n = 64),(n = 22),(n = 86),(n = 63),(n = 23)
Age,,,,,,,,,,,,,,,,,,
    mean,50,52,47,50,51,46,51,52,46,52,52,50,53,54,49,53,53,51
    standard deviation,14,14,14,14,14,15,13,13,10,13,13,13,12,11,13,11,11,13
    range,26 - 84,31 - 84,26 - 80,26 - 84,31 - 84,26 - 65,24 - 82,24 - 82,35 - 71,25 - 92,26 - 92,25 - 74,26 - 85,30 - 85,26 - 79,26 - 80,26 - 74,30 - 80
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,98,97,100,98,98,100,93,93,92,92,91,100,83,83,82,83,83,83
     Female,2,3,0,2,2,0,7,7,8,8,9,0,17,17,18,17,17,17
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,4,3,6,4,2,17,3,3,8,3,3,10,2,3,0,1,2,0
     Married,90,87,94,89,90,83,88,88,92,86,86,90,90,86,100,95,95,96
     Widow/widower,6,10,0,6,7,0,8,10,0,8,9,0,8,11,0,2,2,4
     Separated,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,7,7,7,7,6,8,8,8,8,9,7,9,9,8,9,9,9
    standard deviation,3,3,2,3,3,1,3,3,3,4,3,4,4,4,3,3,4,3
    range,3 - 14,3 - 14,4 - 12,3 - 14,3 - 14,4 - 7,0 - 14,0 - 14,4 - 14,0 - 16,0 - 16,1 - 14,1 - 14,1 - 14,3 - 14,1 - 14,1 - 14,4 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,23,26,20,23,24,19,24,24,23,25,25,26,29,28,29,28,27,30
    standard deviation,13,14,10,13,13,12,14,14,12,15,16,11,13,13,13,13,12,15
    range,0 - 58,0 - 58,4 - 37,0 - 58,0 - 58,6 - 31,1 - 56,1 - 56,2 - 46,1 - 63,1 - 63,7 - 47,8 - 60,8 - 60,8 - 51,5 - 55,5 - 55,11 - 54
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5
    standard deviation,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2
    range,1 - 10,1 - 10,3 - 8,1 - 10,1 - 10,3 - 7,1 - 11,1 - 11,2 - 7,1 - 9,1 - 9,2 - 8,1 - 16,1 - 16,2 - 10,1 - 9,1 - 9,2 - 8
     Male household member [mean],2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3
     Female household member [mean],2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,71,80,56,69,69,67,81,84,69,80,83,60,83,0,0,83,0,0
    Non-Farming,4,3,6,4,5,0,13,14,8,12,11,20,7,0,0,13,0,0
    Other Farming / Fishing,23,17,33,23,21,33,2,3,0,0,0,0,1,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,58,63,50,60,60,67,45,41,69,45,45,50,64,70,45,76,79,65
     Not-Attended,42,37,50,40,40,33,55,59,31,55,55,50,36,30,55,24,21,35
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,65,77,44,67,67,67,77,78,69,74,79,40,69,81,32,76,90,35
     Non-member,35,23,56,33,33,33,23,22,31,26,21,60,31,19,68,24,10,65
Davao de Oro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 12),(n = 12),(n = 0),(n = 12),(n = 12),(n = 0),(n = 26),(n = 22),(n = 4),(n = 26),(n = 20),(n = 6),(n = 60),(n = 30),(n = 30),(n = 60),(n = 40),(n = 20)
Age,,,,,,,,,,,,,,,,,,
    mean,53,53,0,53,53,0,51,52,47,51,53,48,51,54,48,51,54,44
    standard deviation,7,7,,7,7,,12,13,2,11,12,11,12,12,12,13,11,13
    range,39 - 60,39 - 60,-,39 - 60,39 - 60,-,23 - 70,23 - 70,46 - 50,23 - 65,23 - 65,29 - 64,27 - 77,27 - 75,27 - 77,27 - 78,28 - 76,27 - 78
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,100,100,0,100,100,0,96,95,100,96,95,100,70,77,63,70,70,70
     Female,0,0,0,0,0,0,4,5,0,4,5,0,30,23,37,30,30,30
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,17,17,0,17,17,0,0,0,0,0,3,3,3,3,3,5,,
     Married,83,83,0,83,83,0,100,100,100,96,95,100,85,73,97,87,85,90
     Widow/widower,0,0,0,0,0,0,0,0,0,4,5,0,12,23,0,10,13,5
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,11,11,0,11,11,0,9,9,9,9,9,8,8,9,8,8,9,8
    standard deviation,2,2,,2,2,,3,3,3,3,3,3,3,3,4,3,3,3
    range,6 - 14,6 - 14,-,6 - 14,6 - 14,-,0 - 14,0 - 14,5 - 10,0 - 14,0 - 14,3 - 10,1 - 14,2 - 14,1 - 14,1 - 14,2 - 14,1 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,22,22,0,22,22,0,25,25,27,25,26,20,26,28,24,26,27,22
    standard deviation,6,6,,6,6,,11,12,9,10,10,11,10,10,10,10,10,10
    range,13 - 35,13 - 35,-,13 - 35,13 - 35,-,5 - 63,5 - 63,18 - 38,2 - 53,5 - 53,2 - 32,9 - 46,13 - 46,9 - 45,8 - 46,10 - 46,8 - 40
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,5,5,0,5,5,0,5,5,8,5,5,7,5,4,6,5,5,5
    standard deviation,2,2,,2,2,,2,2,3,2,2,3,2,2,2,2,2,2
    range,2 - 9,2 - 9,-,2 - 9,2 - 9,-,2 - 12,2 - 9,6 - 12,2 - 14,2 - 9,5 - 14,1 - 11,2 - 9,1 - 11,1 - 13,1 - 13,1 - 10
     Male household member [mean],3,3,0,3,3,0,3,3,4,3,3,4,3,2,3,3,3,3
     Female household member [mean],2,2,0,2,2,0,2,2,4,2,2,3,2,2,3,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,100,100,0,100,100,0,100,100,100,96,95,100,93,0,0,97,0,0
    Non-Farming,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,2,0,0
    Other Farming / Fishing,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,67,67,0,33,33,0,65,68,50,65,75,33,68,70,67,77,75,80
     Not-Attended,33,33,0,67,67,0,35,32,50,35,25,67,32,30,33,23,25,20
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,50,50,0,17,17,0,69,68,75,69,75,50,60,87,33,80,75,90
     Non-member,50,50,0,83,83,0,31,32,25,31,25,50,40,13,67,20,25,10
Davao del Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 19),(n = 19),(n = 0),(n = 19),(n = 19),(n = 0),(n = 34),(n = 34),(n = 0),(n = 34),(n = 34),(n = 0),(n = 60),(n = 32),(n = 28),(n = 60),(n = 34),(n = 26)
Age,,,,,,,,,,,,,,,,,,
    mean,47,47,0,47,47,0,50,50,0,50,50,0,53,52,54,54,54,54
    standard deviation,13,13,,13,13,,12,12,,12,12,,12,12,12,12,11,13
    range,27 - 71,27 - 71,-,27 - 71,27 - 71,-,32 - 76,32 - 76,-,32 - 76,32 - 76,-,29 - 80,29 - 80,30 - 77,29 - 81,29 - 81,36 - 78
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,95,95,0,95,95,0,91,91,0,91,91,0,77,78,75,78,82,73
     Female,5,5,0,5,5,0,9,9,0,9,9,0,23,22,25,22,18,27
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,3,3,0,3,3,0,3,6,0,2,3,0
     Married,95,95,0,95,95,0,88,88,0,88,88,0,87,94,79,88,88,88
     Widow/widower,5,5,0,5,5,0,6,6,0,9,9,0,10,0,21,8,9,8
     Separated,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,4
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,0,8,8,0,8,8,0,8,8,0,8,9,7,8,9,7
    standard deviation,3,3,,3,3,,3,3,,3,3,,3,3,3,3,3,3
    range,4 - 12,4 - 12,-,4 - 12,4 - 12,-,3 - 12,3 - 12,-,3 - 11,3 - 11,-,2 - 14,4 - 14,2 - 14,2 - 14,3 - 14,2 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,20,20,0,20,20,0,25,25,0,26,26,0,33,32,33,32,33,32
    standard deviation,10,10,,10,10,,13,13,,13,13,,12,11,13,12,10,14
